response_id,job_title,gender,age,switched_into_data_career,role_category,country_of_residence,average_of_current_salary,ethnicity,rating_salary,rating_work_life_balance,rating_coworkers,rating_management,rating_upward_mobility,rating_learning,top_priority_when_looking_for_new_job,Highest_Level_of_Education,diificulty_breaking_into_data,favourite_programming_language,industry
62aa4790f8d5efcc2202266e,Data Analyst,Male,37,1,Data Analyst,United States,20000,White or Caucasian,0,6,5,5,5,6,Remote Work,Bachelors,Difficult,Python,Other
62aa5761bc6861bf318141fc,Software support,Male,32,0,Software Engineering,Australia,53000,Asian or Asian American,7,7,5,5,0,0,Good Culture,Bachelors,Difficult,JavaScript,Tech
62aa5c11f408bae018f7dec0,Data Analyst,Male,24,1,Data Analyst,Saudi Arabia,53000,Other,9,7,10,10,5,8,Better Salary,Bachelors,Neither easy nor difficult,Python,Tech
62aa956ef8d5efcc22028e3d,Data Analyst,Male,39,1,Data Analyst,Argentina,20000,White or Caucasian,6,7,7,7,5,6,Better Salary,Associates,Neither easy nor difficult,Python,Tech
62aa95970a77c1a77f709268,Data Analyst,Male,34,1,Data Analyst,Australia,137500,Asian or Asian American,6,8,7,4,4,2,Other (Please Specify):Better Tech Stack,Bachelors,Easy,Python,Finance
62aa98bfcf255543173adbdc,Data Analyst,Male,27,0,Data Analyst,United States,53000,Black or African American,5,6,10,7,3,3,Remote Work,Bachelors,Neither easy nor difficult,Python,Government & Public Sector
62aaa387f8d5efcc22029fcb,Data Analyst,Male,54,1,Data Analyst,United States,75500,White or Caucasian,7,7,4,7,7,7,Better Salary,High School,Difficult,"Other:SQL ",Healthcare
62aaa86bbae91e4b8b8dc832,Student/Looking/None,Female,20,0,Student/Looking/None,India,20000,Asian or Asian American,0,NULL,NULL,NULL,NULL,NULL,Remote Work,Bachelors,Difficult,Python,Tech
62aacd922e54c9003e5e33c2,Student/Looking/None,Male,25,1,Student/Looking/None,India,20000,Asian or Asian American,3,3,3,3,3,3,Good Work/Life Balance,Masters,Neither easy nor difficult,Other:SQL,Finance
62aaeecd0f8c8599d5ba6923,Student/Looking/None,Male,33,0,Student/Looking/None,India,20000,Asian or Asian American,7,7,2,2,7,9,Good Work/Life Balance,Bachelors,Easy,Python,Tech
62aaf8397dc029e2d6773cde,Data Analyst,Male,30,1,Data Analyst,United Kingdom,53000,White or Caucasian,4,8,8,8,10,10,Remote Work,Masters,Very Easy,Python,Tech
62aaff342e54c9003e5e79b8,Student/Looking/None,Male,31,1,Student/Looking/None,Niger,20000,Black or African American,0,4,2,0,1,3,Better Salary,High School,Neither easy nor difficult,Python,Tech
62ab0bdc575fa3a5ae9413e5,Student/Looking/None,Male,22,1,Student/Looking/None,France,20000,Other,5,6,5,6,2,1,Remote Work,Masters,Difficult,Python,Other
62ab1cb0cec54911e9d5d187,Data Analyst,Female,38,1,Data Analyst,United States,75500,Black or African American,8,10,10,10,8,9,Remote Work,Bachelors,Neither easy nor difficult,R,Tech
62ab3e62bae91e4b8b8ebe14,Data Analyst,Male,22,0,Data Analyst,Malaysia,20000,Other,6,9,7,7,5,8,Good Work/Life Balance,Bachelors,Neither easy nor difficult,Python,Logistics & Transport
62ab6ab318134ddc75dabb09,Data Scientist,Male,33,1,Data Scientist,India,20000,Asian or Asian American,2,3,4,5,3,6,Better Salary,Bachelors,Very Easy,Python,Government & Public Sector
62ab83a7d8c00e9f54263d2e,Data Analyst,Male,27,1,Data Analyst,Canada,53000,White or Caucasian,3,6,6,6,5,5,Better Salary,Bachelors,Neither easy nor difficult,Python,Tech
62ab8bf65d257a28a319e9cb,Data Analyst,Male,19,0,Data Analyst,Algeria,20000,White or Caucasian,0,6,3,0,0,10,Remote Work,Bachelors,Neither easy nor difficult,R,Tech
62abec6cf3072dd8926f2ad0,Investigation specialist,Male,24,0,Other,India,20000,Other,1,6,2,5,1,0,Better Salary,Bachelors,Neither easy nor difficult,Python,Retail & E-commerce
62abee280f8c8599d5bc246d,Director,Female,58,0,Management,United States,187500,White or Caucasian,8,10,9,10,8,10,Good Culture,Masters,Very Easy,Other:I do analysis and create presentations based on datasets provided by others,Finance
62acc1f0cf255543173e59f7,Data Analyst,Male,22,0,Data Analyst,Nigeria,20000,Black or African American,2,2,5,6,6,3,Good Work/Life Balance,Bachelors,Neither easy nor difficult,Python,Tech
62ace61d575fa3a5ae972d57,Data Analyst,Male,26,0,Data Analyst,Ireland,95500,Asian or Asian American,4,4,4,4,3,4,Better Salary,Masters,Neither easy nor difficult,Python,Tech
62acf0890f8c8599d5bdce87,Data Manager,Female,31,0,Management,United Kingdom,53000,White or Caucasian,4,5,4,5,5,3,Good Culture,Bachelors,Easy,Other,Tech
62ad591424a2626027471080,Data Analyst,Male,23,0,Data Analyst,United States,53000,Hispanic or Latino,2,2,4,5,1,1,Better Salary,High School,Neither easy nor difficult,Python,Other
62ade22318134ddc75de385f,Data Analyst,Female,31,0,Data Analyst,United States,95500,Asian or Asian American,7,10,10,10,7,8,Remote Work,Masters,Neither easy nor difficult,Python,Healthcare
62adf26f18134ddc75de4bb4,Student/Looking/None,Female,24,0,Student/Looking/None,United States,75500,Asian or Asian American,5,5,7,7,9,10,Better Salary,Bachelors,Difficult,Other,Construction
62ae680024a2626027483ebc,Analytics Engineer,Male,29,1,Data Engineer,Mexico,53000,Hispanic or Latino,8,10,10,10,10,10,Better Salary,Bachelors,Neither easy nor difficult,Python,Finance
62aee103f8f756164595adb8,Student/Looking/None,Male,26,1,Student/Looking/None,Indonesia,20000,Asian or Asian American,7,8,9,8,9,10,Good Work/Life Balance,Bachelors,Difficult,Python,Education
62af07be7dc029e2d67cc3c8,Student/Looking/None,Male,20,1,Student/Looking/None,India,20000,Asian or Asian American,3,9,9,9,9,9,Better Salary,High School,Neither easy nor difficult,Python,Other
62af10295d257a28a31e6ff8,Data Analyst,Male,23,1,Data Analyst,India,20000,Asian or Asian American,0,2,3,2,4,2,Better Salary,Bachelors,Neither easy nor difficult,Python,Education
62af387018134ddc75df894e,Data Analyst,Male,33,0,Data Analyst,United States,115500,White or Caucasian,8,8,9,8,7,7,Good Work/Life Balance,Masters,Neither easy nor difficult,Python,Tech
62af49025d257a28a31eb2f1,Student/Looking/None,Male,26,1,Student/Looking/None,Nigeria,20000,Black or African American,2,3,3,5,5,9,Remote Work,Bachelors,Easy,Python,Tech
62af53ce0f8c8599d5c04934,Data Analyst,Male,27,1,Data Analyst,India,20000,Asian or Asian American,3,9,8,8,6,6,Better Salary,Bachelors,Difficult,R,Consulting
62af6371f8d5efcc2208e923,Student/Looking/None,Male,22,0,Student/Looking/None,uzb,20000,Asian or Asian American,0,8,8,8,8,8,Better Salary,Bachelors,Neither easy nor difficult,Other:sql,Other
62af9ed7f3072dd892739279,Data Analyst,Male,23,1,Data Analyst,Spain,20000,White or Caucasian,3,9,9,6,9,4,Better Salary,Masters,Easy,Python,Tech
62b152960f8c8599d5c31550,SAP Security Analyst,Male,28,1,Data Analyst,Mexico,20000,Hispanic or Latino,3,6,7,5,4,4,Better Salary,Bachelors,Neither easy nor difficult,Python,Other
62b16a5c5d257a28a321a74c,Data Analyst,Female,39,0,Data Analyst,Portugal,53000,White or Caucasian,7,5,4,6,4,5,Good Work/Life Balance,Masters,Easy,Other:SQL,Finance
62b21d40bae91e4b8b985154,BI Manager,Male,37,0,BI / Analytics Developer,United States,115500,White or Caucasian,3,2,5,3,3,4,Better Salary,Masters,Neither easy nor difficult,Python,Logistics & Transport
62b27004bc6861bf318c9038,Database Developer,Female,29,1,Software Engineering,United States,53000,White or Caucasian,4,7,7,7,7,7,Better Salary,Masters,Difficult,Other:SQL,Education
62b2ea87f8d5efcc220e3e21,Data Analyst,Male,42,1,Data Analyst,United States,115500,White or Caucasian,5,6,6,5,4,3,Good Work/Life Balance,Masters,Easy,Python,Finance
62b35284cec54911e9e1818c,Student/Looking/None,Female,25,0,Student/Looking/None,Canada,20000,Asian or Asian American,0,0,0,0,0,0,Good Culture,Bachelors,Neither easy nor difficult,R,Tech
62b4404df31287f32e14d1c1,Database Developer,Male,66,1,Software Engineering,Morocco,20000,Black or African American,5,5,5,5,4,5,Better Salary,High School,Easy,Python,Retail & E-commerce
62b525563f28f20328aeee5c,Data Analyst,Male,26,1,Data Analyst,United States,137500,White or Caucasian,8,5,6,6,5,7,Better Salary,Bachelors,Easy,R,Retail & E-commerce
62b5a3e29bc428d5345f6e89,Data Scientist Intern,Male,21,0,Data Scientist,United States,20000,White or Caucasian,4,6,7,7,4,6,Better Salary,Bachelors,Difficult,R,Other
62b71083f31287f32e189026,Student/Looking/None,Male,26,1,Student/Looking/None,Oman,20000,Asian or Asian American,1,2,1,2,1,2,Better Salary,Bachelors,Difficult,Python,Tech
62b795033b026e423f287ecd,Data Engineer,Male,24,0,Data Engineer,Costa Rica,20000,Hispanic or Latino,6,6,6,6,4,3,Other (Please Specify):Career Advancedment,Bachelors,Easy,Python,Tech
62b89039377223ff07b80fb5,Data Analyst,Male,22,0,Data Analyst,United States,53000,Asian or Asian American,8,7,6,7,6,8,Remote Work,Bachelors,Easy,Python,Other
